ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
37853,simple,EAR1007ON,Traditional Micro Gold Polished American Diamond Earrings.,1,0,visible,,"? Traditional Micro Gold Polished American Diamond Earrings .\n? If you want to mesmerize those beholders at the next wedding or engagement party, then these earrings from Studio are what you need. \n? Featuring attractive designs, these earrings can look elegant and stylish when worn with anarkali, lehengas, and sarees. \n? So enhance your style quotient on almost any occasion by wearing these earrings. \n? These earrings are studded with white coloured american diamonds and green meenakari.\n? Comes micro gold polished. \n? It has copper metal base. \n? Gives a rich yet elegant touch to your attire.",,,taxable,,1,6,,0,0,,,,,0,,,2300,Jewellery > Earrings > Diamond,,,"https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/16075944600.jpg, https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/16075944611.jpg, https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/16075944612.jpg, https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/16075944613.jpg, https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/16075944624.jpg",,,,,,,,,0,,,,,,,,
37854,simple,EAR1004ON,Traditional Micro Gold Polished Semi Precious Stones Jhumka Earrings for Women.,1,0,visible,,"? Traditional Micro Gold Polished Pearl Drop Jhumka Earrings for Women.\n? If you want to mesmerize those beholders at the next wedding or engagement party, then these earrings from Studio are what you need. \n? Featuring attractive designs, these earrings can look elegant and stylish when worn with anarkali, lehengas, and sarees. \n? So enhance your style quotient on almost any occasion by wearing these earrings. \n? These earrings are studded with white coloured Semi precious kundan/polki and american diamonds.\n? Comes micro gold polished. \n? It has copper metal base. \n? Gives a rich yet elegant touch to your attire.",,,taxable,,1,2,,0,0,,,,,0,,,6300,Jewellery > Earrings > Diamond,,,"https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/16075932300.jpg, https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/16075932301.jpg, https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/16075932302.jpg, https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/16075932313.jpg, https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/16075932314.jpg",,,,,,,,,0,,,,,,,,
37864,simple,EAR996A,Indian Traditional American Diamond Earrings,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,5400,Jewellery > Earrings > Diamond,,,"https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/16380907470.jpg, https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/16426009791.jpg, https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/16426009792.jpg, https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/16426009793.jpg, https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/16426009804.jpg",,,,,,,,,0,,,,,,,,
37870,simple,EAR980,Indian Traditional American Diamond Earrings,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,2800,Jewellery > Earrings > Diamond,,,https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/16336861320.jpg,,,,,,,,,0,,,,,,,,
37886,simple,EAR957D,Traditional Micro Gold Polished Semi Precious Stone Earrings for Women. EAR957D,1,0,visible,,"?Traditional Micro Gold Polished Semi Precious Stone Earrings designed by Yosshita & Neha. \n?Look feminine and elegant by wearing these beautiful earrings.\n?Featuring attractive designs, these earrings can look elegant and stylish when worn with anarkali, lehengas, gowns or sarees. \n?So enhance your style quotient on almost any occasion by wearing these earrings.\n?It has Copper metal base. \n?Give a rich yet elegant touch to your attire. \n?Lever Back for locking. \n?These earrings have been intricately designed for all the jewellery lovers.",,,taxable,,1,1,,0,0,,,,,0,,,5400,Jewellery > Earrings > Diamond,,,"https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/15943243150.jpg, https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/15943243151.jpg, https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/15943243152.jpg, https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/15943243163.jpg, https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/15962743804.jpg",,,,,,,,,0,,,,,,,,
37893,simple,EAR956D,Traditional Micro Gold Polished Semi Precious Stone Earrings for Women. EAR956D,1,0,visible,,"?Traditional Micro Gold Polished Semi Precious Stone Earrings designed by Yosshita & Neha. \n?Look feminine and elegant by wearing these beautiful earrings.\n?Featuring attractive designs, these earrings can look elegant and stylish when worn with anarkali, lehengas, gowns or sarees. \n?So enhance your style quotient on almost any occasion by wearing these earrings.\n?It has Copper metal base. \n?Give a rich yet elegant touch to your attire. \n?Lever Back for locking. \n?These earrings have been intricately designed for all the jewellery lovers.",,,taxable,,1,1,,0,0,,,,,0,,,3250,Jewellery > Earrings > Diamond,,,"https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/15943247970.jpg, https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/15943247971.jpg, https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/15943247972.jpg, https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/15943247973.jpg",,,,,,,,,0,,,,,,,,
37894,simple,EAR956C,Traditional Micro Gold Polished Semi Precious Stone Earrings for Women. EAR956C,1,0,visible,,"?Traditional Micro Gold Polished Semi Precious Stone Earrings designed by Yosshita & Neha. \n?Look feminine and elegant by wearing these beautiful earrings.\n?Featuring attractive designs, these earrings can look elegant and stylish when worn with anarkali, lehengas, gowns or sarees. \n?So enhance your style quotient on almost any occasion by wearing these earrings.\n?It has Copper metal base. \n?Give a rich yet elegant touch to your attire. \n?Lever Back for locking. \n?These earrings have been intricately designed for all the jewellery lovers.",,,taxable,,1,1,,0,0,,,,,0,,,3250,Jewellery > Earrings > Diamond,,,"https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/15943250780.jpg, https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/15943250781.jpg, https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/15943250782.jpg, https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/15943250783.jpg",,,,,,,,,0,,,,,,,,
37895,simple,EAR941,CZ/AD designer earrings with rhodium polish,1,0,visible,,"?CZ/AD designer earrings with rhodium polish\n?Look feminine and elegant by wearing these beautiful earrings.\n?Featuring attractive designs, these earrings can look elegant and stylish when worn with anarkali, lehengas, gowns or sarees. \n?So enhance your style quotient on almost any occasion by wearing these earrings.\n?It has Brass metal base. \n?Give a rich yet elegant touch to your attire. \n?Back Screw for locking. \n?These earrings have been intricately designed for all the jewellery lovers.\n",,,taxable,,1,1,,0,0,,,,,0,,,4000,Jewellery > Earrings > Diamond,,,"https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/15980845850.jpg, https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/15980845851.jpg",,,,,,,,,0,,,,,,,,
37896,simple,EAR916A,CZ/AD earrings with rhodium polish,1,0,visible,,"?CZ/AD earrings with rhodium polish \n?Look feminine and elegant by wearing these beautiful earrings.\n?Featuring attractive designs, these earrings can look elegant and stylish when worn with anarkali, lehengas, gowns or sarees. \n?So enhance your style quotient on almost any occasion by wearing these earrings.\n?It has Brass metal base. \n?Give a rich yet elegant touch to your attire. \n?Back Screw for locking. \n?These earrings have been intricately designed for all the jewellery lovers.\n",,,taxable,,1,1,,0,0,,,,,0,,,3700,Jewellery > Earrings > Diamond,,,"https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/15980764340.jpg, https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/15980764341.jpg, https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/15980764342.jpg",,,,,,,,,0,,,,,,,,
37897,simple,EAR898,Indian Traditional American Diamond Earrings,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,5100,Jewellery > Earrings > Diamond,,,https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/16336860470.jpg,,,,,,,,,0,,,,,,,,
37898,simple,EAR835ON,Traditional Micro Gold Polished American Diamond Earrings for Women. EAR835ON,1,0,visible,,"?Women's Real Look, Traditional Micro Gold Polished American Diamond Earrings designed by Yosshita & Neha. \n?Look feminine and elegant by wearing these beautiful American Diamond Earrings.\n?Featuring attractive designs, these Earrings can look elegant and stylish when worn with anarkali, lehengas, gowns or saris. \n?So enhance your style quotient on almost any occasion by wearing these Earrings, these Earrings can also be worn on regular basis.\n?These Earrings are studded with White American Diamond stones.\n?Comes Micro Gold polished. \n?It has Brass metal base. \n?Give a rich yet elegant touch to your attire. \n?Screw for locking. \n?These Earrings have been intricately designed for all the jewellery lovers.",,,taxable,,1,8,,0,0,,,,,0,,,1150,Jewellery > Earrings > Diamond,,,"https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/15953102650.jpg, https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/15953103641.jpg, https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/15953103642.jpg, https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/15953103643.jpg, https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/15953103654.jpg",,,,,,,,,0,,,,,,,,
37899,simple,EAR834ON,Traditional Micro Gold Polished American Diamond Earrings for Women. EAR834ON,1,0,visible,,"?Women's Real Look, Traditional Micro Gold Polished American Diamond Earrings designed by Yosshita & Neha. \n?Look feminine and elegant by wearing these beautiful American Diamond Earrings.\n?Featuring attractive designs, these Earrings can look elegant and stylish when worn with anarkali, lehengas, gowns or saris. \n?So enhance your style quotient on almost any occasion by wearing these Earrings, these Earrings can also be worn on regular basis.\n?These Earrings are studded with White American Diamond stones.\n?Comes Micro Gold polished. \n?It has Brass metal base. \n?Give a rich yet elegant touch to your attire. \n?Screw for locking. \n?These Earrings have been intricately designed for all the jewellery lovers.",,,taxable,,1,12,,0,0,,,,,0,,,950,Jewellery > Earrings > Diamond,,,"https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/15953100800.jpg, https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/15953101951.jpg, https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/15953101952.jpg, https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/15953101963.jpg, https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/15953101964.jpg",,,,,,,,,0,,,,,,,,
37900,simple,EAR832ON,Traditional Micro Gold Polished American Diamond Earrings for Women. EAR832ON,1,0,visible,,"?Women's Real Look, Traditional Micro Gold Polished American Diamond Earrings designed by Yosshita & Neha. \n?Look feminine and elegant by wearing these beautiful American Diamond Earrings.\n?Featuring attractive designs, these Earrings can look elegant and stylish when worn with anarkali, lehengas, gowns or saris. \n?So enhance your style quotient on almost any occasion by wearing these Earrings, these Earrings can also be worn on regular basis.\n?These Earrings are studded with White American Diamond stones.\n?Comes Micro Gold polished. \n?It has Brass metal base. \n?Give a rich yet elegant touch to your attire. \n?Screw for locking. \n?These Earrings have been intricately designed for all the jewellery lovers.",,,taxable,,1,10,,0,0,,,,,0,,,1200,Jewellery > Earrings > Diamond,,,"https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/15953096160.jpg, https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/15953096941.jpg, https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/15953096952.jpg, https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/15953096953.jpg, https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/15953096954.jpg",,,,,,,,,0,,,,,,,,
37909,simple,EAR815,Indian Traditional American Diamond Earrings,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3000,Jewellery > Earrings > Diamond,,,https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/16380901230.jpg,,,,,,,,,0,,,,,,,,
37926,simple,EAR789ON,Traditional Micro Gold Polished Semi Precious Kundan & Pearl Earrings for Women. EAR789ON,1,0,visible,,"? Women's Real Look, Traditional Micro Gold Polished Semi Precious Kundan & Pearl Earrings designed by Yosshita & Neha. \n?Look feminine and elegant by wearing these beautiful Earrings.\n?Featuring attractive designs, these Earrings can look elegant and stylish when worn with anarkali, lehengas, gowns or saris. \n?So enhance your style quotient on almost any occasion by wearing these Earrings.\n?It has Copper metal base. \n?Give a rich yet elegant touch to your attire. \n?Screw for locking. \n?These Earrings have been intricately designed for all the jewellery lovers.\n",,,taxable,,1,1,,0,0,,,,,0,,,6000,Jewellery > Earrings > Diamond,,,"https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/15994187790.jpg, https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/15994188691.jpg, https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/15994188692.jpg, https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/15994188693.jpg",,,,,,,,,0,,,,,,,,
37928,simple,EAR778ON,,1,0,visible,,"?Women's Real Look, Traditional Micro Gold Polished American Diamond Earrings designed by Yosshita & Neha. \n?Look feminine and elegant by wearing these beautiful American Diamond Earrings.\n?Featuring attractive designs, these Earrings can look elegant and stylish when worn with anarkali, lehengas, gowns or saris. \n?So enhance your style quotient on almost any occasion by wearing these Earrings, these Earrings can also be worn on regular basis.\n?These Earrings are studded with White American Diamond stones.\n?Comes Micro Gold polished. \n?It has Brass metal base. \n?Give a rich yet elegant touch to your attire. \n?Screw for locking. \n?These Earrings have been intricately designed for all the jewellery lovers.",,,taxable,,1,6,,0,0,,,,,0,,,650,Jewellery > Earrings > Diamond,,,"https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/15953085740.jpg, https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/15953086371.jpg, https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/15953086382.jpg, https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/15953086383.jpg",,,,,,,,,0,,,,,,,,
37929,simple,EAR775ON,,1,0,visible,,"?Women's Real Look, Traditional Micro Gold Polished American Diamond Earrings designed by Yosshita & Neha. \n?Look feminine and elegant by wearing these beautiful American Diamond Earrings.\n?Featuring attractive designs, these Earrings can look elegant and stylish when worn with anarkali, lehengas, gowns or saris. \n?So enhance your style quotient on almost any occasion by wearing these Earrings, these Earrings can also be worn on regular basis.\n?These Earrings are studded with White American Diamond stones.\n?Comes Micro Gold polished. \n?It has Brass metal base. \n?Give a rich yet elegant touch to your attire. \n?Screw for locking. \n?These Earrings have been intricately designed for all the jewellery lovers.",,,taxable,,1,4,,0,0,,,,,0,,,600,Jewellery > Earrings > Diamond,,,"https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/15953075080.jpg, https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/15953076091.jpg, https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/15953076102.jpg, https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/15953076103.jpg",,,,,,,,,0,,,,,,,,
37930,simple,EAR773ON,,1,0,visible,,"?Women's Real Look, Traditional Micro Gold Polished American Diamond and Pearl Earrings designed by Yosshita & Neha. \n?Look feminine and elegant by wearing these beautiful American Diamond Earrings.\n?Featuring attractive designs, these Earrings can look elegant and stylish when worn with anarkali, lehengas, gowns or saris. \n?So enhance your style quotient on almost any occasion by wearing these Earrings, these Earrings can also be worn on regular basis.\n?These Earrings are studded with White American Diamond stones & a pearl in the centre.\n?Comes Micro Gold polished. \n?It has Brass metal base. \n?Give a rich yet elegant touch to your attire. \n?Screw for locking. \n?These Earrings have been intricately designed for all the jewellery lovers.",,,taxable,,1,4,,0,0,,,,,0,,,850,Jewellery > Earrings > Diamond,,,"https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/15953072540.jpg, https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/15953073081.jpg, https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/15953073092.jpg, https://yosshitaneha.com/newsite/wp-content/uploads/2024/03/15953073093.jpg",,,,,,,,,0,,,,,,,,
